Source,Target,Weight
RAMSTEAD MJD,GALLAGHER S,1
RASHED MA,GALLAGHER S,1
RATCLIFF MJ,GALLAGHER S,1
RATCLIFFE M,GALLAGHER S,3
REYNOLDS J,GALLAGHER S,5
RIETVELD E,GALLAGHER S,1
RIMKEVICIUS P,GALLAGHER S,1
RISIO L,GALLAGHER S,1
RIVERA J,GALLAGHER S,1
ROBERTS M,GALLAGHER S,1
ROELOFS L,GALLAGHER S,1
ROMERO PD,GALLAGHER S,1
ROSEN MG,GALLAGHER S,1
RUMP J,GALLAGHER S,1
RUSSON J,GALLAGHER S,1
SACHS CB,GALLAGHER S,1
SAENZ MCL,GALLAGHER S,1
SASS L,GALLAGHER S,1
SEBASTIAN MA,GALLAGHER S,1
SEEMANN A,GALLAGHER S,1
SELINGER E,GALLAGHER S,1
SHARF RH,GALLAGHER S,1
SHEETS-JOHNSTONE M,GALLAGHER S,7
SHEREDOS B,GALLAGHER S,1
SHIYAN AA,GALLAGHER S,1
SHOLOKHOVA S,GALLAGHER S,1
SHORES C,GALLAGHER S,2
SIMPSON Z,GALLAGHER S,1
SKIRKE C,GALLAGHER S,1
SLABY J,GALLAGHER S,1
SLATMAN J,GALLAGHER S,1
SLORS M,GALLAGHER S,1
SLORS MVP,GALLAGHER S,1
SMITH J,GALLAGHER S,1
SOUSA P,GALLAGHER S,1
SPAULDING S,GALLAGHER S,1
STANGHELLINI G,GALLAGHER S,1
STANZHEVSKIY F,GALLAGHER S,1
STAWARSKA B,GALLAGHER S,3
STEPHENSEN H,GALLAGHER S,1
STILWELL P,GALLAGHER S,1
STRAWSER M,GALLAGHER S,1
STRLE T,GALLAGHER S,1
STUART SAJ,GALLAGHER S,1
SUAREZ D,GALLAGHER S,2
SUMMA M,GALLAGHER S,3
SVENAEUS F,GALLAGHER S,4
TADDIO L,GALLAGHER S,1
TALERO ML,GALLAGHER S,1
TAMELINI MG,GALLAGHER S,1
TANAKA S,GALLAGHER S,1
TAYLOR JG,GALLAGHER S,1
TENGELYI L,GALLAGHER S,1
THOMPSON E,GALLAGHER S,1
THROOP C,GALLAGHER S,1
TIESZEN R,GALLAGHER S,1
TOCCAFONDI F,GALLAGHER S,1
TOME DS,GALLAGHER S,1
TONER J,GALLAGHER S,1
TORO-AREVALO S,GALLAGHER S,1
TRAFFORD J,GALLAGHER S,1
TRCKA N,GALLAGHER S,1
TRIGG D,GALLAGHER S,1
TROFIMOVA M,GALLAGHER S,1
URBAN P,GALLAGHER S,1
VACHA J,GALLAGHER S,1
VAN DER SCHYFF D,GALLAGHER S,1
VAN DUPPEN Z,GALLAGHER S,3
VAN GRUNSVEN J,GALLAGHER S,1
VAN HATEREN JH,GALLAGHER S,1
VAN MAZIJK C,GALLAGHER S,1
VARGA S,GALLAGHER S,1
VASTERLING V,GALLAGHER S,1
VERGANI M,GALLAGHER S,1
VERNAZZANI A,GALLAGHER S,1
VICENTE A,GALLAGHER S,1
VIIK T,GALLAGHER S,1
VILJOEN M,GALLAGHER S,1
VINCINI S,GALLAGHER S,1
VIOLA T,GALLAGHER S,1
VOROS S,GALLAGHER S,2
WALSH PJ,GALLAGHER S,3
WEHRLE M,GALLAGHER S,1
WERTZ FJ,GALLAGHER S,1
WHEELER M,GALLAGHER S,1
WILLIAMS H,GALLAGHER S,1
WISE N,GALLAGHER S,1
WONG HY,GALLAGHER S,1
XU YJ,GALLAGHER S,1
ZAHAVI D,GALLAGHER S,7
ZASLAWSKI N,GALLAGHER S,1
ZIPPEL N,GALLAGHER S,1
ARMEZZANI M,GALLESE V,1
BADER O,GALLESE V,1
BARKER JM,GALLESE V,2
BELLO AA,GALLESE V,1
BIMBENET E,GALLESE V,1
BIZZARI V,GALLESE V,2
BOELLA L,GALLESE V,1
BOYLE N,GALLESE V,1
CAPPELLETTO C,GALLESE V,1
CAPPUCCIO M,GALLESE V,1
CECCHI D,GALLESE V,1
CESCON E,GALLESE V,1
CHAMPAGNE M,GALLESE V,1
CIAUNICA A,GALLESE V,1
COSTA V,GALLESE V,1
DE BRUIN LC,GALLESE V,1
DELMOTTE I,GALLESE V,2
DINGS R,GALLESE V,1
DUYNDAM J,GALLESE V,1
FRANCESCONI D,GALLESE V,1
FRANZINI E,GALLESE V,1
FROESE T,GALLESE V,1
FUCHS T,GALLESE V,1
FUGALI E,GALLESE V,1
GALLAGHER S,GALLESE V,2
GEORGIOU AKA,GALLESE V,1
GOSETTI-FERENCEI JA,GALLESE V,2
GROHMANN T,GALLESE V,1
JANSEN J,GALLESE V,1
JOLA C,GALLESE V,1
KEE H,GALLESE V,1
KRAMER CA,GALLESE V,2
LAVAZZA A,GALLESE V,1
LOBO CA,GALLESE V,1
MADARY M,GALLESE V,1
MILLIERE R,GALLESE V,1
PACHERIE E,GALLESE V,1
ROBINSON WS,GALLESE V,1
SCHIAVIO A,GALLESE V,1
SIMS A,GALLESE V,1
SLATMAN J,GALLESE V,1
SLORS MVP,GALLESE V,1
SVENAEUS F,GALLESE V,1
THOMPSON E,GALLESE V,1
TOCCAFONDI F,GALLESE V,1
VAN DUPPEN Z,GALLESE V,1
VINCINI S,GALLESE V,1
WALSH PJ,GALLESE V,1
WHEATLEY T,GALLESE V,1
WIDER K,GALLESE V,1
WRATHALL MA,GALLESE V,1
ZAHAVI D,GALLESE V,1
AYDEDE M,GALLIE W,1
SHORT TL,GALLIE W,1
SIVAK J,GALLIE W,1
FRECHETTE G,GALLINGER A,1
SCHUHMANN K,GALLINGER A,1
DEBRU C,GALLISTEL C,1
MCDERMOTT D,GALLISTEL C,1
CIAUNICA A,GALLOTTI M,1
LEON F,GALLOTTI M,1
HARLE J,GALLOWAY A,1
NIEMOCZYNSKI L,GALLOWAY A,1
DEPRAZ N,GALLUP G,1
KAISER P,GALLUP G,1
TANAKA S,GALLUP G,1
THOMPSON E,GALLUP G,1
ZAHAVI D,GALLUP G,1
INVERSO HG,GALT C,2
KIND A,GALTON F,1
KRIEGEL U,GALTON F,1
MONK R,GALVEZ J,1
PIEKARSKI M,GALVEZ J,1
BASSO E,GALZIGNA M,1
PEREGO V,GALZIGNA M,1
MORONCINI B,GAMBAZZI P,1
VAN TUINEN S,GAMBAZZI P,1
COECKELBERGH M,GAMBETTA D,1
PUGLIESE A,GAMBETTA D,1
VICENTE A,GAMBI C,2
LAZIC D,GAMM G,1
STOLLER S,GAMM G,1
ABALO F,GANDER H,1
ADRIAN J,GANDER H,1
CAMILLERI S,GANDER H,1
DWYER D,GANDER H,1
ESCUDERO JA,GANDER H,3
FEHER IM,GANDER H,1
GROS AE,GANDER H,1
LUFT S,GANDER H,1
MAKUROVA AV,GANDER H,1
PELLIZZER F,GANDER H,1
PERKINS PA,GANDER H,1
SAVIN A,GANDER H,1
STAITI A,GANDER H,3
ZOCCHI E,GANDER H,1
GIRN M,GANDEVIA S,1
GRUNBAUM T,GANDEVIA S,1
HORGAN T,GANDEVIA S,1
CHRISTOPOULOU D,GANDON S,1
PATRAS F,GANDON S,1
CHADHA M,GANERI J,4
COSERU C,GANERI J,4
HOFFDING S,GANERI J,1
LYSENKO V,GANERI J,1
PAUL RA,GANERI J,1
SHARF RH,GANERI J,1
THOMPSON E,GANERI J,1
VAIDYA AJ,GANERI J,1
WU R,GANERI J,1
MADARY M,GANGOPADHYAY N,1
ROSEN MG,GANGOPADHYAY N,1
NIIKAWA T,GANIS G,1
WISE N,GANIS G,1
DI BONA E,GAO T,1
VARGA S,GAO T,1
ALLOA E,GAOS J,1
CANTO EM,GAOS J,1
CRESPO M,GAOS J,1
DUFOURCQ A,GAOS J,1
FALCON LA,GAOS J,1
FERRER RG,GAOS J,1
LEON AS,GAOS J,1
LUFT S,GAOS J,1
LUNA J,GAOS J,1
QUEPONS I,GAOS J,1
QUIJANO AZ,GAOS J,1
RAMIREZ IQ,GAOS J,1
RODRIGUEZ R,GAOS J,1
ROMERO PD,GAOS J,1
SAN MARTIN J,GAOS J,2
SANCHEZ CA,GAOS J,1
SANCHEZ JAV,GAOS J,1
ZIRION AQ,GAOS J,1
ADAIR S,GARBER M,1
DUPONT CY,GARBER M,1
FERNANDEZ JR,GARCIA A,1
VENTURA JM,GARCIA A,1
CHILLON JM,GARCIA B,1
LOPEZ AFL,GARCIA B,1
OTALORA-LUNA F,GARCIA B,1
TORRALBO AP,GARCIA B,1
GARCIA EA,GARCIA E,3
GONZALEZ JAR,GARCIA E,1
INVERSO H,GARCIA E,2
INVERSO HG,GARCIA E,1
LIBONATI F,GARCIA E,1
PASSERINO LM,GARCIA E,2
ROMERO PD,GARCIA E,1
LEON AS,GARCIA F,1
MERLINSKY G,GARCIA F,1
BUENO-GOMEZ N,GARCIA G,1
DUQUE CAL,GARCIA G,1
HERRANZ FMP,GARCIA G,2
ROPERO NE,GARCIA G,1
CARDO JL,GARCIA J,1
LABRADOR JG,GARCIA J,1
RODRIGUEZ JSB,GARCIA J,1
TORRALBO AP,GARCIA J,1
ACOSTA M,GARCIA L,1
CIOLLI V,GARCIA L,1
MERAZ FA,GARCIA L,1
VENTURA JM,GARCIA L,1
ARNEDO SM,GARCIA M,1
DUQUE CAL,GARCIA M,1
FERRAN IV,GARCIA M,1
FERRER U,GARCIA M,1
GUILLEN GV,GARCIA M,1
HERRANZ FMP,GARCIA M,1
SAN MARTIN J,GARCIA M,1
VALLEGA AA,GARCIA M,1
CANIZALES LG,GARCIA P,1
CHILLON JM,GARCIA P,1
VARELA PP,GARCIA P,1
DI PIERRO EG,GARCIA R,1
FERNANDEZ HAJ,GARCIA R,1
MEANA DIR,GARCIA R,1
TOMMASI FV,GARCIA R,1
GARCIA SER,GARCIA S,1
SUAREZ AG,GARCIA S,1
ALVAREZ JMD,GARCIABARO M,1
BARRIENTOS JD,GARCIABARO M,1
BELVEDERE C,GARCIABARO M,1
CRESPO M,GARCIABARO M,1
DE HARO AS,GARCIABARO M,1
ERBETTA MD,GARCIABARO M,2
FERNANDEZ OB,GARCIABARO M,1
GOMEZ PP,GARCIABARO M,1
GUERRERO OF,GARCIABARO M,1
MARAMBIO JTA,GARCIABARO M,1
MEANA DIR,GARCIABARO M,2
MORALES LAC,GARCIABARO M,2
QUIJANO AZ,GARCIABARO M,1
ROBLES VIL,GARCIABARO M,1
RUIZ PEG,GARCIABARO M,1
SOUTO SS,GARCIABARO M,1
TORRALBO AP,GARCIABARO M,1
VARELA PP,GARCIABARO M,2
BANICK K,GARCIACARPINTERO M,1
GUILLOT M,GARCIACARPINTERO M,1
JORBA M,GARCIACARPINTERO M,1
SCHELLENBERG S,GARCIACARPINTERO M,1
VOLTOLINI A,GARCIACARPINTERO M,1
GHANOTAKIS G,GARDET L,1
PEREIRA RHD,GARDET L,2
GARDINER JB,GARDINER J,2
BRINCK I,GARDNER H,1
CHOKR NN,GARDNER H,1
EVANS F,GARDNER H,1
WERTZ FJ,GARDNER H,1
CUTTER B,GARDNER M,1
MURAWSKI R,GARDNER M,1
BONIFAZ NF,GARDNER S,1
BUSKELL A,GARDNER S,1
DE SOUSA LA,GARDNER S,1
DEWS P,GARDNER S,2
ELPIDOROU A,GARDNER S,1
GARCIA EA,GARDNER S,1
GARDNER S,GARDNER S,2
INKPIN A,GARDNER S,2
LUFT S,GARDNER S,1
MATHERNE S,GARDNER S,1
MITCHELL D,GARDNER S,2
MULLER RM,GARDNER S,1
PETERS J,GARDNER S,1
POLLARD C,GARDNER S,1
REYNOLDS J,GARDNER S,3
SKIRKE C,GARDNER S,1
SMYTH B,GARDNER S,1
VOROS S,GARDNER S,1
WEBBER J,GARDNER S,1
WRATHALL MA,GARDNER S,1
ALBERTAZZI L,GARE A,1
GRINTER A,GARE A,1
MONTEMAYOR C,GARE A,1
ROSEN SM,GARE A,1
AROZAMENA A,GARELLI J,1
CARLSON S,GARELLI J,1
FALCON LA,GARELLI J,3
FURTUNA C,GARELLI J,1
MESNIL J,GARELLI J,1
SERBAN C,GARELLI J,1
TUNON AH,GARELLI J,1
MADEIRA L,GARETY P,1
MULLEN R,GARETY P,1
PORCHER JE,GARETY P,1
SOUSA P,GARETY P,1
YOUNG G,GARETY P,1
BHUSHAN N,GARFIELD J,1
BITBOL M,GARFIELD J,1
COSERU C,GARFIELD J,4
JAMES SP,GARFIELD J,1
KRONSTED C,GARFIELD J,1
LAISH E,GARFIELD J,1
LEPEKHOV SY,GARFIELD J,1
LOCKE J,GARFIELD J,2
MARCHAL K,GARFIELD J,1
O'SHEA JR,GARFIELD J,1
PAUL RA,GARFIELD J,1
REYNOLDS J,GARFIELD J,1
SHARF RH,GARFIELD J,3
THOMPSON E,GARFIELD J,2
URBANAEVA IS,GARFIELD J,1
ANDERSON RJ,GARFINKEL H,2
GINEV D,GARFINKEL H,2
GOGUEN JA,GARFINKEL H,1
GOLMAN E,GARFINKEL H,1
GROS AE,GARFINKEL H,1
LOPEZ DG,GARFINKEL H,1
MERLINSKY G,GARFINKEL H,1
NATANSON M,GARFINKEL H,1
PODVOYSKIY D,GARFINKEL H,1
PUGLIESE A,GARFINKEL H,1
REYNAERT P,GARFINKEL H,1
SKYRTACH VM,GARFINKEL H,1
SPIEGEL GM,GARFINKEL H,1
TOLEDO U,GARFINKEL H,1
WILLIAMS A,GARFINKEL H,2
GALLAGHER S,GARFINKEL S,2
CASTIGLIONE D,GARIN E,1
FERRARI M,GARIN E,1
MAIORCA B,GARIN E,1
MINAZZI F,GARIN E,1
ZOPOLO A,GARIN E,1
DOLEZAL L,GARLANDTHOMSON R,1
LAJOIE C,GARLANDTHOMSON R,2
REYNOLDS JM,GARLANDTHOMSON R,1
WEISS G,GARLANDTHOMSON R,1
BOWDEN H,GARNER D,2
ALLOA E,GARNER S,1
ECKSTRAND N,GARNER S,1
EMERSON C,GARNER S,1
PREECE B,GARNER S,1
SEPP HR,GARNER S,1
STAUDIGL M,GARNER S,1
FROESE T,GAROFOLI D,1
MALAFOURIS L,GAROFOLI D,1
DE LATOUR SG,GARRAU M,1
GARRAU M,GARRAU M,1
DUYNDAM J,GARRELS S,1
GOLOB S,GARRELS S,1
FUCHS T,GARRETT B,2
BOEHM M,GARRETT D,1
COSTELLOE TM,GARRETT D,1
FROESE T,GARRETT D,2
GILL MB,GARRETT D,1
HUGO Z,GARRETT D,1
QU H,GARRETT D,2
STRAWSON G,GARRETT D,1
RATCLIFFE M,GARRETT R,1
WRATHALL MA,GARRETT R,1
ASCARATE L,GARRIDO J,1
JOHNSON F,GARRIDO J,1
PERINAN JJG,GARRIDO J,1
POMMIER E,GARRIDO J,2
RODRIGUEZ IO,GARRIDO J,1
SALVATERRA VC,GARRIDO J,1
CANTO EM,GARRIDO M,1
FERNANDEZ JR,GARRIDO M,1
HEIDEGGE.M,GARRIDO M,1
IJSSELING S,GARRIDO M,1
COLONNELLO P,GARRIDOMATURANO A,1
RESTREPO CE,GARRIDOMATURANO A,1
RODRIGUEZ IO,GARRIDOMATURANO A,1
ULATE EJB,GARRIDOMATURANO A,1
PERINAN JJG,GARRIDOPERINAN J,5
GIBBS P,GARRISON J,1
HILLS J,GARRISON J,2
JOHNSTON S,GARRISON J,1
KVASZ L,GARRISON J,1
VICENTE A,GARROD S,2
BERTINETTO A,GARRONI E,1
CECCHI D,GARRONI E,1
MCKINNON R,GARRY A,2
RUSSO MT,GARRY A,1
ELPIDOROU A,GARSON J,1
HAZEN AP,GARSON J,1
CONDE F,GARULLI E,1
TOMMASI FV,GARULLI E,1
ANGUS I,GASCHE R,1
BECKER MA,GASCHE R,1
BRUZINA R,GASCHE R,1
CROSS DJS,GASCHE R,1
CROWELL SG,GASCHE R,1
DONOUGHO M,GASCHE R,1
HEFFERNAN G,GASCHE R,1
KATES JL,GASCHE R,1
KNIES K,GASCHE R,2
LAWLOR L,GASCHE R,2
MAGGINI G,GASCHE R,1
O'CONNOR P,GASCHE R,1
RUSSON J,GASCHE R,1
SCHRIJVERS J,GASCHE R,1
SCHUBBACH A,GASCHE R,1
SENATORE M,GASCHE R,1
TAYLOR MC,GASCHE R,1
TERZI P,GASCHE R,2
WALKER K,GASCHE R,1
WENTZER TS,GASCHE R,1
WOOD D,GASCHE R,1
CLARK WL,GASKINS R,1
COOKE EF,GASKINS R,1
STANCHINA G,GASKINS R,1
GASPARYAN D,GASPARYAN D,1
LITVIN TV,GASPARYAN D,2
RYNDIN D,GASPARYAN D,1
ZASLAWSKI N,GASPARYAN D,1
FOULTIER AP,GASQUET J,1
JANICAUD D,GASQUET J,1
JERNDAL EC,GASQUET J,1
GOSETTI-FERENCEI JA,GASS W,2
MILDENBERG A,GASS W,1
ARAS RE,GASSET J,1
DE HARO AS,GASSET J,1
DUPLA LR,GASSET J,1
EMBREE L,GASSET J,1
FERNANDEZ JR,GASSET J,1
FERRAN IV,GASSET J,1
GANDER HH,GASSET J,1
HEFFERNAN G,GASSET J,1
JARAN-DUQUETTE F,GASSET J,1
MORATALLA TD,GASSET J,1
NIETO EF,GASSET J,1
TOLVAJCIC D,GASSET J,1
ADAM A,GATENS M,1
AL-SAJI A,GATENS M,1
DALY A,GATENS M,1
RUSSO MT,GATENS M,1
ROHRBACH A,GATES H,2
LEDER A,GAUCHET M,1
TEN KATE L,GAUCHET M,1
KAPLAN S,GAUDAPADA,2
CAPSTICK M,GAUKER C,1
HUTTO DD,GAUKER C,1
VICENTE A,GAUKER C,1
AKKERMAN A,GAUKROGER S,1
KVASZ L,GAUKROGER S,1
MALIVSKYI AM,GAUKROGER S,2
STAITI A,GAUKROGER S,1
WELTEN R,GAUKROGER S,1
LIVERIERO F,GAUS G,1
SAENZ MCL,GAUS G,1
GUIDETTI L,GAUSS C,1
MURAWSKI R,GAUSS C,1
ROBERING K,GAUSS C,1
BERTINETTO A,GAUT B,1
JACQUETTE D,GAUT B,1
SINNERBRINK R,GAUT B,1
THOMSON-JONES K,GAUT B,1
GILL MB,GAUTHIER D,1
SHUSTER M,GAUTHIER D,1
WEALE A,GAUTHIER D,1
GALLAGHER S,GAUTHIER I,1
JAGNOW R,GAUTHIER I,1
GHANOTAKIS G,GAUTHIER Y,1
MORALES LAC,GAUTHIER Y,1
ROBITAILLE M,GAUTHIER Y,1
WEBB J,GAUTHIER Y,1
ARANDATORRES C,GAUVIN J,1
JARCZYK G,GAUVIN J,1
JOOS E,GAUVIN J,1
LEJEUNE G,GAUVIN J,1
GAUVRY C,GAUVRY C,1
SLAMA P,GAUVRY C,1
ANTONUCCI E,GAVA G,1
GAVA G,GAVA G,1
GORIA G,GAVA G,1
HORUJY SS,GAVRILYUK P,2
HORUZHY SS,GAVRILYUK P,1
ANZALONE M,GAWOLL H,1
LUMSDEN S,GAWOLL H,1
VALKANOV D,GAWOLL H,1
CARROCCIO A,GAWRONSKY D,1
GOERES R,GAWRONSKY D,1
DAVIS Z,GAY P,1
FERRARI M,GAY P,1
GARCIA-ALANDETE J,GAY P,1
ROZIN VM,GAYDENKO P,1
SAVIN AE,GAYDENKO P,1
SALICE A,GAYLIN W,1
VACEK E,GAYLIN W,1
MICALI S,GAYNARD T,2
PENA-GUZMAN DM,GAYON J,1
PETITOT J,GAYON J,1
SVEC O,GAYON J,1
ALMADA LF,GAZZANIGA M,1
BERMUDEZ JL,GAZZANIGA M,1
FROST CJ,GAZZANIGA M,1
KILPINEN E,GAZZANIGA M,1
LANE T,GAZZANIGA M,1
MALVICA S,GAZZANIGA M,1
PERAK B,GAZZANIGA M,1
SLORS M,GAZZANIGA M,1
WILLIFORD K,GAZZANIGA M,1
ARREGUI JV,GEACH P,1
BARTH EM,GEACH P,1
BERMUDEZ JL,GEACH P,1
DOYON M,GEACH P,1
FORREST PV,GEACH P,2
GENOVA AC,GEACH P,1
HALDANE J,GEACH P,1
HEFFERNAN G,GEACH P,1
JORBA M,GEACH P,2
KNASAS JFX,GEACH P,1
KRIEGEL U,GEACH P,1
REED RC,GEACH P,1
SHEREDOS B,GEACH P,1
SHI WM,GEACH P,1
SOLDATI G,GEACH P,1
VOLTOLINI A,GEACH P,2
WALSH PJ,GEACH P,1
ZABOROWSKI R,GEACH P,1
CAPPELLETTO C,GEBAUER G,1
OBERT M,GEBAUER G,1
BEHNKE EA,GEBSER J,1
BORS V,GEBSER J,1
FERRARELLO S,GEBSER J,1
DE MENESES KACG,GEERTZ C,1
HASSE J,GEERTZ C,1
HEELAN PA,GEERTZ C,1
KLYUKANOV IE,GEERTZ C,1
KOROVKIN MA,GEERTZ C,1
LARSEN SH,GEERTZ C,1
MORENO C,GEERTZ C,1
PEREZ-ALVAREZ M,GEERTZ C,1
RASHED MA,GEERTZ C,1
RODRIGUEZ JSB,GEERTZ C,1
ROTHFIELD P,GEERTZ C,1
STAUDIGL M,GEERTZ C,1
VAHABZADEH P,GEERTZ C,1
VIIK T,GEERTZ C,1
HOFFDING S,GEEVES A,1
OKUI H,GEEVES A,1
RIETVELD E,GEEVES A,1
TONER J,GEEVES A,1
BYKOVA MK,GEGEL G,1
CHEPURIN KV,GEGEL G,1
KOROTKIKH VI,GEGEL G,1
KULIKOV S,GEGEL G,3
SHESTOVA E,GEGEL G,1
IRWIN B,GEHL J,1
MEANA DIR,GEHL J,1
BERTOLINI S,GEHLEN A,1
CHIAPPE AA,GEHLEN A,1
DUPLA LR,GEHLEN A,1
ESCRIBANO X,GEHLEN A,1
GOLMAN E,GEHLEN A,1
HASSE J,GEHLEN A,1
HAVERKAMP A,GEHLEN A,1
HENGSTENBERG HE,GEHLEN A,1
KLUCK S,GEHLEN A,1
KOSAR A,GEHLEN A,1
LOTZ C,GEHLEN A,1
LYSEMOSE K,GEHLEN A,1
MARINO S,GEHLEN A,1
MUSS A,GEHLEN A,1
PEDRAGOSA P,GEHLEN A,1
PINEDA MAV,GEHLEN A,1
PROLE D,GEHLEN A,1
SCHUHMANN K,GEHLEN A,1
WIGGINS OP,GEHLEN A,1
WISCHKE M,GEHLEN A,1
GROS AE,GEHRKE H,2
ARAGONA M,GEIGER M,2
AVERCHI M,GEIGER M,1
BESSMEL'TSEVA O,GEIGER M,1
CASTRO SJ,GEIGER M,1
CRESPO M,GEIGER M,1
DE MONTICELLI R,GEIGER M,1
DEL CANO JMM,GEIGER M,1
DEPRAZ N,GEIGER M,1
FERENCZ-FLATZ C,GEIGER M,2
FERRAN IV,GEIGER M,4
FRECHETTE G,GEIGER M,2
FURTUNA C,GEIGER M,1
GODEL F,GEIGER M,1
JONKUS D,GEIGER M,3
KURENNOY V,GEIGER M,1
LANDGREBE L,GEIGER M,1
MALHERBE O,GEIGER M,1
MOHR EJ,GEIGER M,1
QUEPONS I,GEIGER M,1
QUIJANO AZ,GEIGER M,1
SCHUHMANN K,GEIGER M,3
SEPP HR,GEIGER M,1
SMID RN,GEIGER M,1
TAIPALE J,GEIGER M,1
THIEL C,GEIGER M,1
JACKSON GB,GELB A,1
MERLEAU-PONTY M,GELB A,1
GAVA G,GELFERT A,1
GELFERT A,GELFERT A,2
GREGORY D,GELFERT A,1
VALLOR S,GELFERT A,1
ZUH D,GELFERT A,1
DE WARREN N,GELL A,1
MILLER K,GELL A,1
CATURIANAS D,GELLNER E,1
DE WARREN N,GELLNER E,1
KLASSEN A,GELLNER E,1
LANIGAN RL,GELLNER E,1
MURAWSKI R,GELMAN R,1
VARGA S,GELMAN R,1
DONOUGHO M,GELVEN M,1
ENGELLAND C,GELVEN M,1
STONE DA,GELVEN M,1
ANGELINO L,GELY R,1
CABELLOS AA,GELY R,1
ESCRIBANO X,GELY R,1
FUJIWARA G,GELY R,1
KUHN R,GELY R,1
MALET PM,GELY R,1
MELANCON J,GELY R,1
SMITH SJ,GELY R,1
STAUDIGL M,GELY R,1
VIDALIN A,GELY R,1
MARCOLUNGO FL,GEMELLI A,1
PINNA S,GEMELLI A,1
ALDEA AS,GENDLER T,1
BAYNE T,GENDLER T,1
CHUDNOFF E,GENDLER T,1
DE VIGNEMONT F,GENDLER T,1
FERENCZ-FLATZ C,GENDLER T,1
FROESE T,GENDLER T,1
FURTAK RA,GENDLER T,1
GEORGIOU AKA,GENDLER T,1
HOERL C,GENDLER T,1
KALDERON ME,GENDLER T,1
KIND A,GENDLER T,1
KRIEGEL U,GENDLER T,1
MCDERMOTT D,GENDLER T,1
RAMIREZ EJ,GENDLER T,1
SCHWITZGEBEL E,GENDLER T,1
WILTSCHE HA,GENDLER T,2
CALDWELL C,GENDLIN E,1
COLOMBETTI G,GENDLIN E,1
DE JAEGHER H,GENDLIN E,1
DEPRAZ N,GENDLIN E,3
EDIE JM,GENDLIN E,1
FINLAY L,GENDLIN E,1
FOULTIER AP,GENDLIN E,1
FROESE T,GENDLIN E,1
FURTAK RA,GENDLIN E,1
GENDLIN ET,GENDLIN E,2
HART JG,GENDLIN E,1
HOWARD P,GENDLIN E,5
HUBER I,GENDLIN E,1
IRWIN BA,GENDLIN E,1
JOHANNESDOTTIR GR,GENDLIN E,1
KIROVA A,GENDLIN E,2
KRICHEVETS AN,GENDLIN E,1
MCINTOSH D,GENDLIN E,1
NELSON ES,GENDLIN E,1
PETITMENGIN C,GENDLIN E,1
RATCLIFFE M,GENDLIN E,1
SMYTH B,GENDLIN E,1
STONE DA,GENDLIN E,1
VAN MANEN M,GENDLIN E,1
ZIRION A,GENDLIN E,7
ZOCCHI E,GENDLIN E,1
ARGUELLES-FERNANDEZ G,GENETTE G,1
CROSS DJS,GENETTE G,1
FERRARIS M,GENETTE G,1
FOLKMANN MN,GENETTE G,1
OUBINA OP,GENETTE G,1
ROMANO C,GENETTE G,1
MALIVSKYI AM,GENEVIEVE R,2
BEITES PF,GENIUSAS S,1
BOWER M,GENIUSAS S,3
CHERNAVIN G,GENIUSAS S,1
DAHL E,GENIUSAS S,2
DE HARO AS,GENIUSAS S,1
DJIAN A,GENIUSAS S,1
EVINK E,GENIUSAS S,1
GENIUSAS S,GENIUSAS S,3
GERARD V,GENIUSAS S,2
HAAS A,GENIUSAS S,1
INVERSO HG,GENIUSAS S,2
JONKUS D,GENIUSAS S,2
JORBA M,GENIUSAS S,1
KEE H,GENIUSAS S,1
LIBERATI N,GENIUSAS S,2
PERKINS PA,GENIUSAS S,3
PLOTKA W,GENIUSAS S,1
RAMIREZ IQ,GENIUSAS S,1
ROMERO PD,GENIUSAS S,2
STAITI A,GENIUSAS S,1
SVENAEUS F,GENIUSAS S,1
THEODOROU P,GENIUSAS S,2
VECINO MC,GENIUSAS S,1
JAGNOW R,GENNARO R,3
JORDAN M,GENNARO R,2
KRIEGEL U,GENNARO R,2
MCCLELLAND T,GENNARO R,1
MIHALIK J,GENNARO R,1
BECK O,GENONE J,2
NIIKAWA T,GENONE J,1
SCHELLENBERG S,GENONE J,1
BALLANFAT E,GENS J,1
FAGNIEZ G,GENS J,2
HEFFERNAN G,GENS J,1
MALET PM,GENS J,1
RODRIGO P,GENS J,1
RODRIGUEZ AM,GENS J,1
VLASOVA OA,GENS J,1
DE SANTIS D,GENTILE G,1
MARASSI M,GENTILE G,1
NEMETH T,GENTILE G,1
RAPIC S,GENTILE G,1
SCHUHMANN K,GENTILE G,1
ZOPOLO A,GENTILE G,2
FRANZINI E,GENTILI C,1
MARINO S,GENTILI C,1
VECCHIO MM,GENTILI C,1
MARTIN MT,GENTNER D,1
PERAK B,GENTNER D,1
SRIPADA C,GENTNER D,2
WOELERT P,GENTNER D,1
HAZEN AP,GENTZEN G,1
MURAWSKI R,GENTZEN G,1
ASTOBIZA AM,GEORGALIS N,1
JORBA M,GEORGALIS N,1
JORBA-GRAU M,GEORGALIS N,1
MONTAGUE M,GEORGALIS N,1
WALSH PJ,GEORGALIS N,2
LIVADAS S,GEORGE A,1
MCGONIGAL A,GEORGE A,1
GRAVES AJ,GEORGE J,1
JONES A,GEORGE J,1
SHEREDOS B,GEORGE R,1
STOKES P,GEORGE R,1
CASCELLI M,GEORGIEFF N,1
