Source,Target,Weight
MARION Z,HEIDEGGER M,1
MARSH J,HEIDEGGER M,5
MARTIN W,HEIDEGGER M,1
MARTINI R,HEIDEGGER M,2
MASI F,HEIDEGGER M,4
MATEJCKOVA T,HEIDEGGER M,2
MATHERNE S,HEIDEGGER M,2
MCCOWN J,HEIDEGGER M,1
MCDANIEL K,HEIDEGGER M,1
MCDONOUGH R,HEIDEGGER M,2
MCGUIRK J,HEIDEGGER M,1
MCKINNEY T,HEIDEGGER M,2
MCNEILL W,HEIDEGGER M,1
MEACHAM D,HEIDEGGER M,1
MEANA D,HEIDEGGER M,1
MEHL E,HEIDEGGER M,1
MEJIA L,HEIDEGGER M,2
MELANEY W,HEIDEGGER M,2
MENDOLA G,HEIDEGGER M,1
MENSCH J,HEIDEGGER M,1
MERAZ F,HEIDEGGER M,2
MERRITT M,HEIDEGGER M,1
MEYER M,HEIDEGGER M,1
MEZEI B,HEIDEGGER M,1
MICHELOW D,HEIDEGGER M,3
MICKEVICIUS A,HEIDEGGER M,1
MIETTINEN T,HEIDEGGER M,1
MIKA C,HEIDEGGER M,2
MIKLOWITZ P,HEIDEGGER M,1
MILLER H,HEIDEGGER M,1
MILLS N,HEIDEGGER M,1
MILNE P,HEIDEGGER M,1
MIOLLI G,HEIDEGGER M,1
MITCHELL D,HEIDEGGER M,2
MOCKEL C,HEIDEGGER M,1
MOHANTY J,HEIDEGGER M,2
MOLCHANOV V,HEIDEGGER M,2
MONOD J,HEIDEGGER M,1
MONTEMAYOR C,HEIDEGGER M,2
MONTICELLI R,HEIDEGGER M,1
MORAES A,HEIDEGGER M,1
MORAN D,HEIDEGGER M,8
MORENO C,HEIDEGGER M,2
MORENO M,HEIDEGGER M,3
MORLEY J,HEIDEGGER M,1
MORRIS D,HEIDEGGER M,1
MOSKALEWICZ M,HEIDEGGER M,1
MURANSKY M,HEIDEGGER M,1
MURCHADHA F,HEIDEGGER M,4
MURRAY M,HEIDEGGER M,1
MURRAY S,HEIDEGGER M,1
MYIN E,HEIDEGGER M,1
NAKHUTSRISHVILI L,HEIDEGGER M,2
NELSON E,HEIDEGGER M,1
NENON T,HEIDEGGER M,2
NG C,HEIDEGGER M,2
NI L,HEIDEGGER M,1
NITSCHE M,HEIDEGGER M,1
NITTA Y,HEIDEGGER M,2
NOPPEN P,HEIDEGGER M,2
NOVOTNY K,HEIDEGGER M,2
O C,HEIDEGGER M,4
O M,HEIDEGGER M,2
O R,HEIDEGGER M,2
OBERT M,HEIDEGGER M,1
OGAWA T,HEIDEGGER M,3
OINAM B,HEIDEGGER M,2
OKRENT M,HEIDEGGER M,1
OLIVIER A,HEIDEGGER M,4
OLKOWSKI D,HEIDEGGER M,1
OLLAGNIER B,HEIDEGGER M,1
ORDONEZ A,HEIDEGGER M,1
ORGANISTI U,HEIDEGGER M,1
ORR J,HEIDEGGER M,1
ORTH E,HEIDEGGER M,1
OVERENGET E,HEIDEGGER M,2
PAGE J,HEIDEGGER M,2
PAIC Z,HEIDEGGER M,1
PALEY J,HEIDEGGER M,1
PALOMBI F,HEIDEGGER M,2
PANTANO A,HEIDEGGER M,1
PANTYKINA M,HEIDEGGER M,1
PARK B,HEIDEGGER M,1
PATKUL A,HEIDEGGER M,4
PATOCKA J,HEIDEGGER M,1
PATRAS F,HEIDEGGER M,3
PATTISON G,HEIDEGGER M,1
PAUZA M,HEIDEGGER M,1
PAVAN C,HEIDEGGER M,1
PEARSON K,HEIDEGGER M,2
PEPERZAK A,HEIDEGGER M,4
PEREGO V,HEIDEGGER M,3
PEREZ B,HEIDEGGER M,1
PERINAN J,HEIDEGGER M,6
PERIUS C,HEIDEGGER M,1
PETROVIC E,HEIDEGGER M,2
PIANA G,HEIDEGGER M,1
PIETERSMA H,HEIDEGGER M,1
PIMENTEL D,HEIDEGGER M,1
PIRC G,HEIDEGGER M,1
PLANT B,HEIDEGGER M,1
PLOTKA W,HEIDEGGER M,2
PODVOYSKIY D,HEIDEGGER M,1
POELLNER P,HEIDEGGER M,1
POMMIER E,HEIDEGGER M,1
POPA D,HEIDEGGER M,1
POPOV V,HEIDEGGER M,1
POPOVIC U,HEIDEGGER M,1
POREE J,HEIDEGGER M,1
POTT H,HEIDEGGER M,1
POTTER B,HEIDEGGER M,1
POWELL J,HEIDEGGER M,2
POZO A,HEIDEGGER M,2
PRADELLE D,HEIDEGGER M,2
PRASEK P,HEIDEGGER M,1
PREVOT A,HEIDEGGER M,1
PROLE D,HEIDEGGER M,5
PROSSER A,HEIDEGGER M,1
PURCELL M,HEIDEGGER M,1
QUAEGHEBEUR L,HEIDEGGER M,1
QUEPONS I,HEIDEGGER M,1
RABANUS C,HEIDEGGER M,1
RADINKOVIC Z,HEIDEGGER M,2
RAFFOUL F,HEIDEGGER M,3
RAMIREZ M,HEIDEGGER M,1
RAMOS D,HEIDEGGER M,1
RAMSEY C,HEIDEGGER M,2
RAPIC S,HEIDEGGER M,1
RATCLIFFE M,HEIDEGGER M,4
RAYMAN J,HEIDEGGER M,1
REDFIELD J,HEIDEGGER M,1
REID H,HEIDEGGER M,1
RENAUDIE P,HEIDEGGER M,1
REYNOLDS J,HEIDEGGER M,2
RICE D,HEIDEGGER M,1
RICOEUR P,HEIDEGGER M,1
RIIS S,HEIDEGGER M,2
RISSER J,HEIDEGGER M,2
RITTER M,HEIDEGGER M,2
RIVERA J,HEIDEGGER M,3
ROCKMORE T,HEIDEGGER M,1
RODRIGUEZ J,HEIDEGGER M,1
ROESNER M,HEIDEGGER M,4
ROGGERO J,HEIDEGGER M,5
ROMANO C,HEIDEGGER M,1
RONEY P,HEIDEGGER M,2
ROPERO N,HEIDEGGER M,4
ROTH J,HEIDEGGER M,1
ROUBACH M,HEIDEGGER M,1
ROUSSE B,HEIDEGGER M,3
ROZIN V,HEIDEGGER M,2
RUDD A,HEIDEGGER M,1
RUI X,HEIDEGGER M,1
RUSSELL M,HEIDEGGER M,3
RUSSON J,HEIDEGGER M,2
RYABUSHKINA T,HEIDEGGER M,1
SABOLIUS K,HEIDEGGER M,1
SAENZ M,HEIDEGGER M,1
SAEVI T,HEIDEGGER M,1
SALDUKAITYTE J,HEIDEGGER M,1
SALIN A,HEIDEGGER M,1
SALTER M,HEIDEGGER M,1
SAMPATH R,HEIDEGGER M,1
SANCHEZ C,HEIDEGGER M,2
SANCHEZ J,HEIDEGGER M,2
SANTOS B,HEIDEGGER M,3
SANTOS G,HEIDEGGER M,2
SARAGA M,HEIDEGGER M,1
SASS L,HEIDEGGER M,3
SASSINE M,HEIDEGGER M,1
SAVIN A,HEIDEGGER M,2
SCARSO D,HEIDEGGER M,1
SCHALOW F,HEIDEGGER M,7
SCHEAR J,HEIDEGGER M,1
SCHEIDEGGER J,HEIDEGGER M,1
SCHENK D,HEIDEGGER M,2
SCHLIMME J,HEIDEGGER M,1
SCHMID H,HEIDEGGER M,2
SCHMIDT D,HEIDEGGER M,1
SCHNELL A,HEIDEGGER M,6
SCHREINER C,HEIDEGGER M,1
SCHRIJVERS J,HEIDEGGER M,1
SCHROEDER B,HEIDEGGER M,1
SCHUBACK M,HEIDEGGER M,1
SCHUFREIDER G,HEIDEGGER M,1
SCULT A,HEIDEGGER M,1
SEBA J,HEIDEGGER M,1
SEIBT C,HEIDEGGER M,2
SEIGFRIED H,HEIDEGGER M,3
SENA M,HEIDEGGER M,2
SENGUPTA R,HEIDEGGER M,1
SEPP H,HEIDEGGER M,1
SERBAN C,HEIDEGGER M,2
SERCK H,HEIDEGGER M,2
SERNELJ T,HEIDEGGER M,1
SERON D,HEIDEGGER M,1
SEYLER F,HEIDEGGER M,1
SHEEHAN T,HEIDEGGER M,1
SHEETS J,HEIDEGGER M,4
SHOLOKHOVA S,HEIDEGGER M,1
SHUSTER M,HEIDEGGER M,1
SILVA C,HEIDEGGER M,2
SILVERMAN H,HEIDEGGER M,1
SIMMONS J,HEIDEGGER M,1
SIMMS E,HEIDEGGER M,1
SINNERBRINK R,HEIDEGGER M,1
SIVAK J,HEIDEGGER M,1
SKIRKE C,HEIDEGGER M,1
SKOCZ D,HEIDEGGER M,1
SKYRTACH V,HEIDEGGER M,1
SLABY J,HEIDEGGER M,1
SLAMA P,HEIDEGGER M,1
SMID R,HEIDEGGER M,1
SMITH D,HEIDEGGER M,3
SMITH J,HEIDEGGER M,2
SMITH S,HEIDEGGER M,1
SOBOTKA M,HEIDEGGER M,2
SOMMER M,HEIDEGGER M,1
SPAAK C,HEIDEGGER M,1
SPARROW T,HEIDEGGER M,3
SPIEGELBERG H,HEIDEGGER M,1
SPITZER C,HEIDEGGER M,2
SRUBAR I,HEIDEGGER M,1
ST L,HEIDEGGER M,1
STAEHLER T,HEIDEGGER M,2
STAGI P,HEIDEGGER M,1
STANCHINA G,HEIDEGGER M,1
STANGHELLINI G,HEIDEGGER M,1
STAPLETON T,HEIDEGGER M,1
STASIULIS N,HEIDEGGER M,1
STAUDIGL M,HEIDEGGER M,2
STEEVES H,HEIDEGGER M,1
STEGMAIER W,HEIDEGGER M,1
STEINBOCK A,HEIDEGGER M,2
STENGER G,HEIDEGGER M,2
STEPHENSEN H,HEIDEGGER M,1
STERLICIII P,HEIDEGGER M,1
STERNAD C,HEIDEGGER M,4
STEVENSON K,HEIDEGGER M,1
STIVIC S,HEIDEGGER M,2
STOKES P,HEIDEGGER M,1
STOLLER S,HEIDEGGER M,1
STONE A,HEIDEGGER M,1
STONE D,HEIDEGGER M,2
STREUBEL T,HEIDEGGER M,1
STRUYKERBOUDIER C,HEIDEGGER M,2
STUART S,HEIDEGGER M,1
STUNKEL K,HEIDEGGER M,4
SUAREZ D,HEIDEGGER M,3
SUMMA M,HEIDEGGER M,2
SVEC O,HEIDEGGER M,1
SVENAEUS F,HEIDEGGER M,4
SVETLIC R,HEIDEGGER M,2
SWAZO N,HEIDEGGER M,2
SWER G,HEIDEGGER M,1
SZANTO T,HEIDEGGER M,1
TAIPALE J,HEIDEGGER M,1
TAKEICHI A,HEIDEGGER M,2
TALERO M,HEIDEGGER M,1
TALIA W,HEIDEGGER M,2
TALLON A,HEIDEGGER M,1
TAMINIAUX J,HEIDEGGER M,2
TANG M,HEIDEGGER M,1
TANZER M,HEIDEGGER M,2
TAPPER M,HEIDEGGER M,1
TASSONE B,HEIDEGGER M,2
TAYLOR M,HEIDEGGER M,1
TERTULIAN N,HEIDEGGER M,1
TEXTOR M,HEIDEGGER M,1
THEODOROU P,HEIDEGGER M,3
THERIEN C,HEIDEGGER M,3
THOLT P,HEIDEGGER M,2
THOMPSON K,HEIDEGGER M,1
THOMPSON M,HEIDEGGER M,3
THOMSON I,HEIDEGGER M,1
THROOP C,HEIDEGGER M,1
TIAHA D,HEIDEGGER M,1
TIESZEN R,HEIDEGGER M,1
TIN M,HEIDEGGER M,1
TOADVINE T,HEIDEGGER M,2
TODARIYA S,HEIDEGGER M,1
TOLEDO D,HEIDEGGER M,2
TORRALBO A,HEIDEGGER M,3
TRAKAKIS N,HEIDEGGER M,1
TRATTER A,HEIDEGGER M,2
TRAYLOR A,HEIDEGGER M,2
TRCKA N,HEIDEGGER M,1
TRIGG D,HEIDEGGER M,2
TRIZIO E,HEIDEGGER M,1
TRNKA J,HEIDEGGER M,1
TROUBE S,HEIDEGGER M,1
TUCKETT J,HEIDEGGER M,3
TULLIUS W,HEIDEGGER M,1
TYMAN S,HEIDEGGER M,3
UEMURA G,HEIDEGGER M,2
ULATE E,HEIDEGGER M,1
URBAN P,HEIDEGGER M,1
VAHABZADEH P,HEIDEGGER M,1
VAJDA M,HEIDEGGER M,2
VALERA L,HEIDEGGER M,1
VALLEGA N,HEIDEGGER M,1
VAN ATTEN M,HEIDEGGER M,1
VAN DER LUFT E,HEIDEGGER M,1
VAN DER SCHYFF D,HEIDEGGER M,1
VAN DUPPEN Z,HEIDEGGER M,1
VAN HAUTE P,HEIDEGGER M,1
VAN LEEUWEN A,HEIDEGGER M,4
VANZAGO L,HEIDEGGER M,1
VARELA P,HEIDEGGER M,1
VASTERLING V,HEIDEGGER M,2
VAYSSE J,HEIDEGGER M,1
VERBEEK P,HEIDEGGER M,1
VIIK T,HEIDEGGER M,1
VIRI F,HEIDEGGER M,2
VISSER G,HEIDEGGER M,1
VLASOVA O,HEIDEGGER M,1
VOLPI F,HEIDEGGER M,2
VON ZUBEN N,HEIDEGGER M,2
VYDRA A,HEIDEGGER M,2
WADDELL V,HEIDEGGER M,2
WALDENFELS B,HEIDEGGER M,3
WALSH P,HEIDEGGER M,1
WALTON R,HEIDEGGER M,1
WANG J,HEIDEGGER M,2
WANG W,HEIDEGGER M,7
WARDLEY K,HEIDEGGER M,1
WARGO V,HEIDEGGER M,1
WATSON S,HEIDEGGER M,3
WEBER J,HEIDEGGER M,1
WEINBERGER D,HEIDEGGER M,1
WEINER S,HEIDEGGER M,2
WEINZWEIG M,HEIDEGGER M,1
WELTON D,HEIDEGGER M,2
WERTZ F,HEIDEGGER M,2
WESTPHAL M,HEIDEGGER M,1
WHEELER M,HEIDEGGER M,1
WHITMOYER K,HEIDEGGER M,2
WIGGINS O,HEIDEGGER M,1
WILLIAMS A,HEIDEGGER M,1
WILLIAMS J,HEIDEGGER M,1
WITHY K,HEIDEGGER M,2
WOOD D,HEIDEGGER M,2
WOOD R,HEIDEGGER M,2
WOODY M,HEIDEGGER M,2
WRATHALL M,HEIDEGGER M,4
WRIGH C,HEIDEGGER M,1
WU R,HEIDEGGER M,1
WU Z,HEIDEGGER M,1
WULF C,HEIDEGGER M,1
WUNENBURGER J,HEIDEGGER M,1
YAMPOLSKAYA A,HEIDEGGER M,2
YANG D,HEIDEGGER M,1
YANG W,HEIDEGGER M,1
YOSHIMI J,HEIDEGGER M,1
ZAHAVI D,HEIDEGGER M,17
ZAIETTA L,HEIDEGGER M,1
ZARADER M,HEIDEGGER M,1
ZERVAN M,HEIDEGGER M,1
ZEYNEP D,HEIDEGGER M,1
ZIELKE D,HEIDEGGER M,2
ZIRION A,HEIDEGGER M,1
ZOCCHI E,HEIDEGGER M,2
ZOLLER D,HEIDEGGER M,2
ZOPOLO A,HEIDEGGER M,1
ACCETTI C,KANT I,1
ALBERTINI F,KANT I,1
ALLAIS L,KANT I,2
ALLEN W,KANT I,1
ALLOA E,KANT I,2
ALROE H,KANT I,1
ALVIS J,KANT I,2
ALWEISS L,KANT I,1
ANDERSON E,KANT I,2
ANDERSON P,KANT I,1
ANDERSON T,KANT I,1
ANDRUS G,KANT I,1
ANGELOVA E,KANT I,1
ANSELL P,KANT I,1
ARVIDSON P,KANT I,1
ATKINS K,KANT I,1
ATKINS R,KANT I,1
AUDI R,KANT I,1
BACHEV M,KANT I,1
BACIU C,KANT I,1
BALLARD B,KANT I,1
BANHAM G,KANT I,1
BARBA K,KANT I,1
BARBER M,KANT I,1
BARKER J,KANT I,1
BARTHELEMY J,KANT I,1
BARZILAI D,KANT I,2
BAZ A,KANT I,2
BEATON M,KANT I,1
BEAVERS A,KANT I,1
BEITH D,KANT I,1
BELOUSOV M,KANT I,1
BELTRAMIN J,KANT I,1
BELVEDERE C,KANT I,1
BENGTSSON J,KANT I,1
BERGO B,KANT I,1
BERNASCONI R,KANT I,1
BESOLI S,KANT I,3
BEYLEVELD D,KANT I,2
BIRD P,KANT I,2
BISCHIN M,KANT I,1
BLASI G,KANT I,1
BLOK V,KANT I,2
BLOND L,KANT I,1
BOGOMILOVA N,KANT I,2
BOI L,KANT I,1
BOJANIC P,KANT I,2
BORDINI D,KANT I,1
BOWMAN B,KANT I,1
BREEUR R,KANT I,1
BROWNLEE T,KANT I,1
BURCH M,KANT I,1
CALLANAN J,KANT I,2
CANEO S,KANT I,1
CAPEK J,KANT I,2
CARDO J,KANT I,1
CARLSSON U,KANT I,1
CATENA M,KANT I,1
CAVALLARO M,KANT I,1
CAZZANELLI S,KANT I,2
CHEPURIN K,KANT I,1
CHERNAVIN G,KANT I,1
CHRISTENSEN J,KANT I,2
CHUDNOFF E,KANT I,1
CIBULKA J,KANT I,2
COBBEN P,KANT I,1
COECKELBERGH M,KANT I,3
CONILL S,KANT I,1
COPILAS E,KANT I,1
CORA G,KANT I,1
COSERU C,KANT I,1
COSTA V,KANT I,2
COZMA C,KANT I,1
CRISTALDI G,KANT I,1
CROWELL S,KANT I,2
CROWTHER P,KANT I,2
CURZER H,KANT I,2
D A,KANT I,1
DAHLSTROM D,KANT I,1
DAL M,KANT I,2
DASTUR F,KANT I,1
DE B,KANT I,1
DE J,KANT I,1
DE K,KANT I,2
DE P,KANT I,3
DE W,KANT I,1
DELAY S,KANT I,1
DEPRAZ N,KANT I,2
DEWS P,KANT I,2
DIGIOVANNI G,KANT I,1
DIREK Z,KANT I,1
DOERR Z,KANT I,1
DOS S,KANT I,1
DOYON M,KANT I,1
DUFOURCQ A,KANT I,1
DUQUE C,KANT I,1
DUQUE J,KANT I,4
DWYER D,KANT I,1
EDWARDS C,KANT I,1
ELBERFELD R,KANT I,1
ENCHEV K,KANT I,1
ENGELLAND C,KANT I,1
ENNIS P,KANT I,1
FAILLA M,KANT I,2
FERNANDES M,KANT I,1
FERNANDEZ H,KANT I,1
FERRER G,KANT I,1
FEYLES M,KANT I,1
FORD J,KANT I,1
FORESTIER F,KANT I,1
FRIEDMAN M,KANT I,1
FRITSCHE J,KANT I,1
FROESE T,KANT I,1
FROLOV A,KANT I,1
FUENTES J,KANT I,1
GAITSCH P,KANT I,1
GANS S,KANT I,1
GARCIA E,KANT I,2
GAUVRY C,KANT I,1
GAVA G,KANT I,1
GEIGER M,KANT I,2
GENIUSAS S,KANT I,2
GERARD V,KANT I,1
GLOY K,KANT I,1
GORTZEN R,KANT I,1
GOSETTI F,KANT I,2
GOTTSCHLICH M,KANT I,2
GRANDJEAN A,KANT I,1
GROHMANN T,KANT I,1
GRONDIN J,KANT I,2
GROSSHEIM M,KANT I,1
GRZIBOWSKI S,KANT I,1
GUIDETTI L,KANT I,1
GUTAUSKAS M,KANT I,1
HAHN S,KANT I,1
HART J,KANT I,1
HAUSER K,KANT I,2
HEIM M,KANT I,1
HEINAMAA S,KANT I,1
HELD L,KANT I,1
HENGEHOLD L,KANT I,1
HERMS E,KANT I,1
HERRERA H,KANT I,1
HILLS J,KANT I,1
HIRANO T,KANT I,1
HOERL C,KANT I,1
HOFFHEIMER M,KANT I,1
HOFFMANN T,KANT I,1
HOMAN C,KANT I,1
HOPKINS B,KANT I,1
HORGAN T,KANT I,1
HOWIE G,KANT I,1
HRNJEZ S,KANT I,1
HUI Y,KANT I,1
IAIA G,KANT I,1
IKEDA Y,KANT I,1
INKPIN A,KANT I,2
IRWIN B,KANT I,1
JAMES D,KANT I,1
JANICAUD D,KANT I,3
JANOUSEK H,KANT I,1
JANSEN J,KANT I,1
JEANNOT T,KANT I,1
JENKINS S,KANT I,2
JESIC M,KANT I,1
JIMENEZ J,KANT I,2
JOHNSTON S,KANT I,1
JURIC H,KANT I,1
JUSTE O,KANT I,1
KACERAUSKAS T,KANT I,1
KAIN P,KANT I,1
KAUFER S,KANT I,1
KELLY M,KANT I,1
KENAAN H,KANT I,1
KINKAID J,KANT I,1
KNIES K,KANT I,2
KOCHLER H,KANT I,1
KOLMAN V,KANT I,1
KOTATKO P,KANT I,1
KOVAC S,KANT I,2
KRISTJANSSON K,KANT I,1
KUUSELA O,KANT I,1
KUZNETSOV V,KANT I,1
LAASIK K,KANT I,1
LABRADOR J,KANT I,1
LANDES D,KANT I,3
LANDY D,KANT I,1
LANGBEHN C,KANT I,1
LAU K,KANT I,1
LAUGIER S,KANT I,1
LAVAZZA A,KANT I,1
LAWLOR L,KANT I,2
LAZIC D,KANT I,1
LENGYEL Z,KANT I,1
LEVY L,KANT I,1
LI Z,KANT I,1
LIEBSCH B,KANT I,2
LIPTAK M,KANT I,1
LORELLE P,KANT I,1
LORIES D,KANT I,1
LOW D,KANT I,1
LU Y,KANT I,2
LUCHTE J,KANT I,1
LUECK B,KANT I,2
LUFT S,KANT I,3
LUSHCH U,KANT I,2
LYSEMOSE K,KANT I,1
MAGNANI L,KANT I,1
MAGRI E,KANT I,1
MANGAN B,KANT I,1
MARINO S,KANT I,1
MARION J,KANT I,1
MARION Z,KANT I,1
MASI F,KANT I,1
MATEJCKOVA T,KANT I,1
MATHERNE S,KANT I,4
MCCARTHY J,KANT I,1
MCDANIEL K,KANT I,2
MCDONOUGH R,KANT I,1
MCHENRY L,KANT I,1
MCHUGH J,KANT I,2
MCKINNEY T,KANT I,2
MCQUILLAN J,KANT I,1
MENEGONI F,KANT I,1
MENSCH J,KANT I,1
MIETTINEN T,KANT I,3
MILLER H,KANT I,1
MILNE P,KANT I,1
MINTKEN T,KANT I,1
MIROSHNICHENKO M,KANT I,1
MOLCHANOV V,KANT I,1
MOLDENHAUER B,KANT I,1
MOONEY T,KANT I,1
MORAN D,KANT I,1
MORLEY J,KANT I,1
MOUSAVIAN S,KANT I,1
MURCHADHA F,KANT I,3
NELSON B,KANT I,1
NENON T,KANT I,3
NG K,KANT I,1
NI L,KANT I,1
NOPPEN P,KANT I,1
NORRIS C,KANT I,1
NUNZIANTE A,KANT I,1
OLKOWSKI D,KANT I,1
PARUSNIKOVA Z,KANT I,1
PATKUL A,KANT I,1
PATOCKA J,KANT I,1
PAUZA M,KANT I,1
PEREZ A,KANT I,1
PEREZ B,KANT I,1
PERIN A,KANT I,1
PERINAN J,KANT I,3
PERIUS C,KANT I,1
PERRIN C,KANT I,1
PETERSON K,KANT I,1
PETITOT J,KANT I,1
PETRICKOVA T,KANT I,1
PISANO F,KANT I,2
PITT D,KANT I,1
PODVOYSKIY D,KANT I,1
POELLNER P,KANT I,1
POLLARD C,KANT I,1
PORCHER J,KANT I,1
POREE J,KANT I,1
PRADELLE D,KANT I,4
PROSSER S,KANT I,1
PURCELL M,KANT I,1
RAFFOUL F,KANT I,1
RAMIREZ M,KANT I,1
RAMOS D,KANT I,1
RAMSEY C,KANT I,1
RAPIC S,KANT I,1
RASHED M,KANT I,1
RATCLIFFE M,KANT I,1
RAYMAN J,KANT I,1
REILAND I,KANT I,1
RICOEUR P,KANT I,1
RISIO L,KANT I,1
RIVERA J,KANT I,1
RODRIGO P,KANT I,1
ROGGERO J,KANT I,1
ROMER I,KANT I,1
ROZIN V,KANT I,1
RUIZ M,KANT I,1
RUKGABER M,KANT I,1
RUMP J,KANT I,1
RUSSON J,KANT I,1
RYABUSHKINA T,KANT I,1
SACHS C,KANT I,1
SALDUKAITYTE J,KANT I,1
SALLIS J,KANT I,2
SANTANA W,KANT I,1
SASS L,KANT I,4
SCHALOW F,KANT I,2
SCHIEMANN G,KANT I,1
SCHMITZ H,KANT I,1
SCHOETTLE T,KANT I,2
SCHUHMANN K,KANT I,1
SCHWITZGEBEL E,KANT I,1
SEEBOHM T,KANT I,1
SEIDLER M,KANT I,1
SEIFERT J,KANT I,2
SEIGFRIED H,KANT I,1
SERCK H,KANT I,2
SERNELJ T,KANT I,1
SHANNON D,KANT I,1
SHESTOVA E,KANT I,1
SHI W,KANT I,1
SIEROKA N,KANT I,2
SIMONITI V,KANT I,1
SKILLEAS O,KANT I,1
SMITH B,KANT I,1
SMYTH B,KANT I,4
SOBOTKA M,KANT I,4
SOLDATI G,KANT I,1
SOMERS H,KANT I,1
SOSA D,KANT I,1
STAITI A,KANT I,1
STAUDIGL M,KANT I,1
STEINBOCK A,KANT I,1
STEWART J,KANT I,1
STOKES P,KANT I,1
STRAWSON G,KANT I,1
STREUBEL T,KANT I,1
STRUYKERBOUDIER C,KANT I,1
STUCHLIK J,KANT I,1
STUENKEL K,KANT I,1
SUMMA M,KANT I,1
SUSSMAN H,KANT I,1
SVASYAN K,KANT I,1
SVETLIC R,KANT I,2
SWINDAL J,KANT I,1
TANG M,KANT I,1
TANZER M,KANT I,1
TAYLOR M,KANT I,1
TENGELYI L,KANT I,1
TEXTOR M,KANT I,4
TICAC I,KANT I,1
TIEMERSMA D,KANT I,1
TIESZEN R,KANT I,1
TODARIYA S,KANT I,2
TODD C,KANT I,1
TORRALBO A,KANT I,1
TOURINHO C,KANT I,2
TRNKA J,KANT I,1
TYLER C,KANT I,1
UCNIK L,KANT I,1
VAN ATTEN M,KANT I,1
VAN GERWEN R,KANT I,1
VAN MAZIJK C,KANT I,1
VANDENABEELE B,KANT I,1
VARGA P,KANT I,1
VASSILIOU K,KANT I,1
VASTERLING V,KANT I,1
VERENE D,KANT I,1
VICUNA E,KANT I,1
VOROS S,KANT I,2
WALDENDFELS B,KANT I,1
WALDENFELS B,KANT I,4
WALKER K,KANT I,1
WANG W,KANT I,3
WATSON S,KANT I,2
WEBB J,KANT I,2
WEINER S,KANT I,1
WESTPHAL K,KANT I,1
WILFORD P,KANT I,1
WILLIAMS J,KANT I,1
WOELERT P,KANT I,1
WRATHALL M,KANT I,3
WUNSCH M,KANT I,1
YAMPOLSKAYA A,KANT I,1
YANEZ A,KANT I,1
YEKE Y,KANT I,1
ZAHAVI D,KANT I,3
ZELINSKI D,KANT I,1
ZHANG W,KANT I,1
ZUH D,KANT I,2
ALVIN J,NIELSEN C,1
BERTOLINI S,NIELSEN C,1
HOMAN C,NIELSEN C,1
KOMEL D,NIELSEN C,1
WEBER J,NIELSEN C,1
CANDIOTTO L,RUGGENINI M,1
CONTY A,RUGGENINI M,1
DE N,RUGGENINI M,1
HOMAN C,RUGGENINI M,1
LAHBIB O,RUGGENINI M,1
BLECHA I,YOUNG J,1
CALLANAN J,YOUNG J,1
CASTRODEZA C,YOUNG J,1
CROWE B,YOUNG J,1
GIBBS P,YOUNG J,2
HOMAN C,YOUNG J,1
HORNER R,YOUNG J,1
KONG C,YOUNG J,1
LOCKE J,YOUNG J,1
LOHMAR D,YOUNG J,1
LOHT S,YOUNG J,1
LUCHTE J,YOUNG J,1
MACHADO R,YOUNG J,1
MATHERNE S,YOUNG J,1
PACK J,YOUNG J,1
RAFFOUL F,YOUNG J,1
SALMELA M,YOUNG J,1
SUAREZ D,YOUNG J,1
THOMSON I,YOUNG J,1
TRATTER A,YOUNG J,1
VANDENABEELE B,YOUNG J,1
GARCIA S,KULLMAN M,1
MEIJER M,KULLMAN M,1
SCHREYACH M,KULLMAN M,1
MEIJER M,MEIJER M,2
AGUIRRE G,PUTNAM H,1
ANGEL L,PUTNAM H,1
BARLASSINA L,PUTNAM H,1
BEATON M,PUTNAM H,2
BECK O,PUTNAM H,1
BENBAJI H,PUTNAM H,1
BLECHA I,PUTNAM H,1
BLOCK N,PUTNAM H,1
BORDINI D,PUTNAM H,1
BOURGET D,PUTNAM H,1
CHRISTENSEN J,PUTNAM H,1
COYNE M,PUTNAM H,1
CROWELL S,PUTNAM H,2
DEMPSEY L,PUTNAM H,2
DORATO M,PUTNAM H,1
ESCUDERO J,PUTNAM H,1
FERNANDEZ R,PUTNAM H,1
FISHER J,PUTNAM H,1
GENOVA A,PUTNAM H,1
GINNOBILI S,PUTNAM H,1
GOFF P,PUTNAM H,2
GONZALEZ J,PUTNAM H,1
GRIFFERO T,PUTNAM H,1
HART J,PUTNAM H,1
HAWTHORNE S,PUTNAM H,1
HEINAMAA S,PUTNAM H,1
HORGAN T,PUTNAM H,2
HORN W,PUTNAM H,1
JAMES S,PUTNAM H,1
KATZAV J,PUTNAM H,1
KRIEGEL U,PUTNAM H,1
KUNG G,PUTNAM H,1
KVASZ L,PUTNAM H,1
LI Z,PUTNAM H,1
MARINO S,PUTNAM H,1
MARTIN W,PUTNAM H,1
MASI F,PUTNAM H,2
MCDONOUGH R,PUTNAM H,1
MEIJER M,PUTNAM H,2
PACE M,PUTNAM H,1
PETERSON J,PUTNAM H,1
POSLAJKO K,PUTNAM H,1
PRITCHARD D,PUTNAM H,1
RAMIREZ E,PUTNAM H,1
RICHARDS B,PUTNAM H,1
