name,short.name,appearances,comment,changed.in.old,present.in.old
NITSCHKE G,NITSCHKE G,1,NA,FALSE,FALSE
NITSSHE F,NITSSHE F,4,NA,FALSE,TRUE
NITTA J,NITTA J,1,NA,FALSE,TRUE
NITTA Y,NITTA Y,12,NA,FALSE,TRUE
NITTA YOSHIHIRO,NITTA Y,1,NA,FALSE,TRUE
NITTY Y,NITTY Y,1,NA,FALSE,TRUE
NIV Y,NIV Y,1,NA,FALSE,TRUE
NIVISION D,NIVISION D,1,NA,FALSE,TRUE
NIVISON,NIVISON,1,NA,TRUE,TRUE
NIVISON D S,NIVISON D,1,NA,FALSE,FALSE
NIVISON DAVID,NIVISON D,1,NA,FALSE,TRUE
NIVISON DS,NIVISON D,1,NA,FALSE,TRUE
NIXON I,NIXON I,1,NA,FALSE,TRUE
NIXON J,NIXON J,2,NA,FALSE,TRUE
NIZAN PAUL,NIZAN P,1,NA,FALSE,TRUE
NIZARD LUCIEN,NIZARD L,1,NA,FALSE,FALSE
NIZNIK JOZEF,NIZNIK J,1,NA,FALSE,TRUE
NIZNIKIEWICZ M,NIZNIKIEWICZ M,1,NA,FALSE,TRUE
NKCRAMIHIGO THEONESTE,NKCRAMIHIGO T,1,NA,FALSE,TRUE
NO CHOMEI KAMO,NO C,1,NA,FALSE,TRUE
NO TITLE CAPTURED,NO T,2,NA,FALSE,FALSE
NOACK H,NOACK H,4,NA,FALSE,TRUE
NOAK H,NOAK H,1,NA,FALSE,TRUE
NOBES G,NOBES G,1,NA,FALSE,TRUE
NOBILE L,NOBILE L,1,NA,FALSE,TRUE
NOBLE DAVID F,NOBLE D,2,NA,FALSE,FALSE
NOBLE STEPHEN A,NOBLE S,3,NA,FALSE,TRUE
NOBRE AC,NOBRE A,2,NA,FALSE,FALSE
NOBRE KIA,NOBRE K,1,NA,FALSE,FALSE
NOBUS D,NOBUS D,1,NA,FALSE,TRUE
NODDINGS N,NODDINGS N,8,NA,FALSE,TRUE
NODDINGS NEL,NODDINGS N,1,NA,FALSE,FALSE
NODENTOFT K,NODENTOFT K,1,NA,FALSE,TRUE
NODINE C F,NODINE C,1,NA,FALSE,TRUE
NODINE CF,NODINE C,1,NA,FALSE,TRUE
NOE A,NOE A,192,NA,FALSE,TRUE
NOE ALVA,NOE A,14,NA,FALSE,TRUE
NOE E,NOE E,1,NA,FALSE,TRUE
NOE K,NOE K,10,NA,FALSE,TRUE
NOE KEIICHI,NOE K,1,NA,FALSE,TRUE
NOE RA,NOE R,20,NA,FALSE,TRUE
NOEL G,NOEL G,1,NA,FALSE,TRUE
NOEL J,NOEL J,1,NA,FALSE,TRUE
NOEL L,NOEL L,2,NA,FALSE,TRUE
NOEL MP,NOEL M,1,NA,FALSE,TRUE
NOEL XAVIER,NOEL X,1,NA,FALSE,FALSE
NOELLENEUMANN E,NOELLENEUMANN E,1,NA,FALSE,FALSE
NOGALES SG,NOGALES S,1,NA,FALSE,TRUE
NOGGLE R,NOGGLE R,1,NA,FALSE,TRUE
NOGUES M CASSOU,NOGUES M,1,NA,FALSE,FALSE
NOHL AM,NOHL A,1,NA,FALSE,FALSE
NOHL H,NOHL H,3,NA,FALSE,TRUE
NOHL W,NOHL W,1,NA,FALSE,TRUE
NOICA C,NOICA C,1,NA,FALSE,TRUE
NOIREAUX V,NOIREAUX V,1,NA,FALSE,TRUE
NOKES T J,NOKES T,1,NA,FALSE,FALSE
NOLAN D,NOLAN D,3,NA,FALSE,TRUE
NOLAN DANIEL,NOLAN D,1,NA,FALSE,TRUE
NOLANHALEY JM,NOLANHALEY J,1,NA,FALSE,TRUE
NOLENHOEKSEMA S,NOLENHOEKSEMA S,2,NA,FALSE,TRUE
NOLFI S,NOLFI S,2,NA,FALSE,TRUE
NOLL R,NOLL R,1,NA,FALSE,TRUE
NOLT J,NOLT J,1,NA,FALSE,TRUE
NOLTE D D,NOLTE D,1,NA,FALSE,TRUE
NOLTE E,NOLTE E,1,NA,FALSE,FALSE
NOLTE ERNST,NOLTE E,2,NA,FALSE,TRUE
NOON WILLIAM T,NOON W,1,NA,FALSE,TRUE
NOONAN H,NOONAN H,2,NA,FALSE,FALSE
NOONAN HW,NOONAN H,1,NA,FALSE,FALSE
NOONE TIMOTHY,NOONE T,1,NA,FALSE,TRUE
NOOR A,NOOR A,1,NA,FALSE,TRUE
NOOR ASHRAF,NOOR A,1,NA,FALSE,FALSE
NOORDHOF P,NOORDHOF P,1,NA,FALSE,TRUE
NOOTEBOOM SG,NOOTEBOOM S,2,NA,FALSE,TRUE
NOPPEN PF,NOPPEN P,12,NA,FALSE,TRUE
NOPPENEY U,NOPPENEY U,1,NA,FALSE,TRUE
NOPPENEY UTA,NOPPENEY U,1,NA,FALSE,TRUE
NORA P,NORA P,3,NA,FALSE,TRUE
NORA PIERRE,NORA P,2,NA,FALSE,TRUE
NORBERGHODGEOVA E,NORBERGHODGEOVA E,1,NA,FALSE,TRUE
NORBERGSCHULZ C,NORBERGSCHULZ C,4,NA,FALSE,TRUE
NORBERGSCHULZ CH,NORBERGSCHULZ C,1,NA,FALSE,TRUE
NORBERGSCHULZ CHR,NORBERGSCHULZ C,1,NA,FALSE,FALSE
NORBERGSCHULZ CHRISTIAN,NORBERGSCHULZ C,4,NA,FALSE,TRUE
NORDBO RHS,NORDBO R,1,NA,FALSE,TRUE
NORDENFELT L,NORDENFELT L,1,NA,FALSE,TRUE
NORDENTOFT K,NORDENTOFT K,1,NA,FALSE,TRUE
NORDESON A,NORDESON A,1,NA,FALSE,TRUE
NORDGAARD J,NORDGAARD J,5,NA,FALSE,TRUE
NORDGREN L,NORDGREN L,1,NA,FALSE,FALSE
NORDHOFEN E,NORDHOFEN E,1,NA,FALSE,TRUE
NORDIN C,NORDIN C,1,NA,FALSE,FALSE
NORDMAN C,NORDMAN C,1,NA,FALSE,TRUE
NORDMANN A,NORDMANN A,1,NA,FALSE,TRUE
NORDMANN C,NORDMANN C,1,NA,FALSE,TRUE
NORDRHEINWESTFALISCHEN AKADEMIE DER WISSENSCHAFTEN,NORDRHEINWESTFALISCHEN A,1,NA,TRUE,TRUE
NOREIKA V,NOREIKA V,1,NA,FALSE,TRUE
NORENBERG H,NORENBERG H,41,NA,FALSE,FALSE
NORENBERG HENNING,NORENBERG H,1,NA,FALSE,FALSE
NORER ROLAND,NORER R,1,NA,FALSE,TRUE
NORKUS Z,NORKUS Z,2,NA,FALSE,TRUE
NORLYK A,NORLYK A,2,NA,FALSE,TRUE
NORMAN A F,NORMAN A,1,NA,FALSE,TRUE
NORMAN D,NORMAN D,1,NA,FALSE,TRUE
NORMAN D A,NORMAN D,1,NA,FALSE,TRUE
NORMAN DA,NORMAN D,3,NA,FALSE,TRUE
NORMAN J,NORMAN J,4,NA,FALSE,TRUE
NORMAN JUDITH,NORMAN J,1,NA,FALSE,TRUE
NORMAN K R,NORMAN K,1,NA,FALSE,TRUE
NORMAN LJ,NORMAN L,1,NA,FALSE,TRUE
NORMAN R,NORMAN R,4,NA,FALSE,TRUE
NORMAN RUSSELL,NORMAN R,1,NA,FALSE,TRUE
NORMAN W,NORMAN W,1,NA,FALSE,TRUE
NORRETRANDERS T,NORRETRANDERS T,1,NA,FALSE,TRUE
NORRICK N R,NORRICK N,1,NA,FALSE,FALSE
NORRIS,NORRIS,1,NA,FALSE,TRUE
NORRIS A,NORRIS A,1,NA,FALSE,TRUE
NORRIS C,NORRIS C,47,NA,FALSE,TRUE
NORRIS CHRISTOPHER,NORRIS C,2,NA,FALSE,TRUE
NORRIS D,NORRIS D,1,NA,FALSE,TRUE
NORRIS J,NORRIS J,1,NA,FALSE,TRUE
NORRIS T,NORRIS T,1,NA,FALSE,TRUE
NORRIS THOMAS J,NORRIS T,1,NA,FALSE,TRUE
NORRO J GARCIA,NORRO J,1,NA,FALSE,FALSE
NORRO JUAN JOSE GARCIA,NORRO J,2,NA,FALSE,FALSE
NORTH CS,NORTH C,1,NA,FALSE,FALSE
NORTH D,NORTH D,1,NA,FALSE,FALSE
NORTH D C,NORTH D,1,NA,FALSE,FALSE
NORTH DAN,NORTH D,1,NA,FALSE,TRUE
NORTH DM,NORTH D,1,NA,FALSE,TRUE
NORTH J,NORTH J,1,NA,FALSE,TRUE
NORTH ROCKSTAR,NORTH R,1,NA,FALSE,TRUE
NORTHCOTT MICHAEL S,NORTHCOTT M,1,NA,FALSE,TRUE
NORTHOFF G,NORTHOFF G,11,NA,FALSE,TRUE
NORTHOFF GEORG,NORTHOFF G,2,NA,FALSE,TRUE
NORTHROP FSC,NORTHROP F,1,NA,FALSE,TRUE
NORTHROP L,NORTHROP L,1,NA,FALSE,TRUE
NORTHWOOD H,NORTHWOOD H,1,NA,FALSE,TRUE
NORTON BG,NORTON B,1,NA,FALSE,TRUE
NORTON DAVID FATE,NORTON D,1,NA,FALSE,TRUE
NORTON DF,NORTON D,2,NA,FALSE,TRUE
NORTON J,NORTON J,1,NA,FALSE,TRUE
NORTON J D,NORTON J,1,NA,FALSE,FALSE
NORTON JD,NORTON J,3,NA,FALSE,TRUE
NORWICH P,NORWICH P,2,NA,FALSE,FALSE
NORWOOD B E,NORWOOD B,1,NA,FALSE,TRUE
NOSACHEV G N,NOSACHEV G,1,NA,FALSE,TRUE
NOSEK J,NOSEK J,1,NA,FALSE,TRUE
NOTA JH,NOTA J,1,NA,FALSE,FALSE
NOTA JOHN H,NOTA J,2,NA,FALSE,TRUE
NOTE N,NOTE N,12,NA,FALSE,FALSE
NOTE T,NOTE T,1,NA,FALSE,TRUE
NOTH W,NOTH W,3,NA,FALSE,TRUE
NOTH WINFRIED,NOTH W,2,NA,FALSE,TRUE
NOTOMI N,NOTOMI N,1,NA,FALSE,FALSE
NOTTELMANN N,NOTTELMANN N,1,NA,FALSE,TRUE
NOTTELMANN NIKOLAJ,NOTTELMANN N,2,NA,FALSE,TRUE
NOTTER J,NOTTER J,1,NA,FALSE,FALSE
NOUR MM,NOUR M,2,NA,FALSE,TRUE
NOUVET CLAIRE,NOUVET C,2,NA,FALSE,TRUE
NOVAC J,NOVAC J,1,NA,FALSE,FALSE
NOVACK CYNTHIA JEAN,NOVACK C,1,NA,FALSE,FALSE
NOVAES CD,NOVAES C,1,NA,FALSE,TRUE
NOVAK A,NOVAK A,1,NA,FALSE,TRUE
NOVAK J,NOVAK J,16,NA,FALSE,TRUE
NOVAK M,NOVAK M,1,NA,FALSE,TRUE
NOVAKOVIC A,NOVAKOVIC A,1,NA,FALSE,TRUE
NOVALIS,NOVALIS,5,NA,TRUE,TRUE
NOVALIS FRIEDRICH,NOVALIS F,1,NA,TRUE,TRUE
NOVALIS FRIEDRICH VON HARDENBERG,NOVALIS F,1,NA,TRUE,TRUE
NOVELLA EJ,NOVELLA E,54,NA,FALSE,TRUE
NOVELLA J,NOVELLA J,1,NA,FALSE,FALSE
NOVEMBRE ALESSANDRO,NOVEMBRE A,1,NA,FALSE,TRUE
NOVGORODTSEV PI,NOVGORODTSEV P,1,NA,FALSE,TRUE
NOVICK PETER,NOVICK P,1,NA,FALSE,TRUE
NOVITZ D,NOVITZ D,2,NA,FALSE,TRUE
NOVITZ DAVID,NOVITZ D,1,NA,FALSE,TRUE
NOVOSAD F,NOVOSAD F,1,NA,FALSE,TRUE
NOVOSELOV MICHAIL M,NOVOSELOV M,1,NA,FALSE,TRUE
NOVOSELOV MM,NOVOSELOV M,1,NA,FALSE,TRUE
NOVOTNY J,NOVOTNY J,1,NA,FALSE,TRUE
NOVOTNY K,NOVOTNY K,77,NA,FALSE,TRUE
NOVOTNY KAREL,NOVOTNY K,5,NA,FALSE,TRUE
NOVY DM,NOVY D,1,NA,FALSE,TRUE
NOWAK A,NOWAK A,1,NA,FALSE,TRUE
NOWAK LG,NOWAK L,1,NA,FALSE,TRUE
NOWAK MAGDALENA,NOWAK M,1,NA,FALSE,TRUE
NOWAK S,NOWAK S,1,NA,FALSE,FALSE
NOWELLSMITH P H,NOWELLSMITH P,2,NA,FALSE,FALSE
NOWOTNY H,NOWOTNY H,1,NA,FALSE,TRUE
NOXON JAMES,NOXON J,1,NA,FALSE,TRUE
NOY L,NOY L,1,NA,FALSE,TRUE
NOYES R,NOYES R,1,NA,FALSE,FALSE
NOYS,NOYS,1,NA,FALSE,TRUE
NOYS BENJAMIN,NOYS B,1,NA,FALSE,TRUE
NOZICK R,NOZICK R,5,NA,FALSE,TRUE
NOZICK ROBERT,NOZICK R,4,NA,FALSE,TRUE
NUBIOLA J,NUBIOLA J,1,NA,FALSE,TRUE
NUCCETELLI S,NUCCETELLI S,1,NA,FALSE,TRUE
NUCCI L P,NUCCI L,1,NA,FALSE,TRUE
NUCCITELLI R,NUCCITELLI R,1,NA,FALSE,TRUE
NUDDS M,NUDDS M,10,NA,FALSE,TRUE
NUDDS MATTHEW,NUDDS M,1,NA,FALSE,TRUE
NUEVO R,NUEVO R,1,NA,FALSE,TRUE
NUKI S,NUKI S,3,NA,FALSE,TRUE
NULL G,NULL G,2,NA,FALSE,TRUE
NULL GT,NULL G,8,NA,FALSE,TRUE
NUMMENMAA L,NUMMENMAA L,1,NA,FALSE,FALSE
NUNBERG H,NUNBERG H,1,NA,FALSE,TRUE
NUNES B,NUNES B,1,NA,FALSE,FALSE
NUNES B A,NUNES B,1,NA,FALSE,TRUE
NUNES BENEDITO,NUNES B,1,NA,FALSE,TRUE
NUNES C A,NUNES C,1,NA,FALSE,TRUE
NUNES T,NUNES T,1,NA,FALSE,TRUE
NUNEZ AR,NUNEZ A,3,NA,FALSE,TRUE
NUNEZ CABEZA DE VACA A,NUNEZ C,1,NA,FALSE,FALSE
NUNEZ I,NUNEZ I,61,NA,FALSE,TRUE
NUNEZ PL,NUNEZ P,1,NA,FALSE,TRUE
NUNEZ R,NUNEZ R,1,NA,FALSE,TRUE
NUNEZ R E,NUNEZ R,3,NA,FALSE,TRUE
NUNEZ RE,NUNEZ R,3,NA,FALSE,TRUE
NUNN C,NUNN C,21,NA,FALSE,TRUE
NUNN C M H,NUNN C,1,NA,FALSE,TRUE
NUNN CMH,NUNN C,1,NA,FALSE,TRUE
NUNZIANTE AM,NUNZIANTE A,57,NA,FALSE,TRUE
NURISIE F,NURISIE F,1,NA,FALSE,FALSE
NUSSBAUM C,NUSSBAUM C,1,NA,FALSE,TRUE
NUSSBAUM C M,NUSSBAUM C,1,NA,FALSE,TRUE
NUSSBAUM C MARTHA,NUSSBAUM C,2,NA,FALSE,FALSE
NUSSBAUM L,NUSSBAUM L,1,NA,FALSE,TRUE
NUSSBAUM M,NUSSBAUM M,26,NA,FALSE,TRUE
NUSSBAUM M C,NUSSBAUM M,4,NA,FALSE,TRUE
NUSSBAUM MARTHA,NUSSBAUM M,33,NA,FALSE,TRUE
NUSSBAUM MARTHA C,NUSSBAUM M,4,NA,FALSE,TRUE
NUSSBAUM MARTHA CRAVEN,NUSSBAUM M,2,NA,FALSE,TRUE
NUSSBAUM MC,NUSSBAUM M,14,NA,FALSE,TRUE
NUSSER SK,NUSSER S,1,NA,FALSE,TRUE
NUTT DJ,NUTT D,1,NA,FALSE,TRUE
NUYEN A T,NUYEN A,1,NA,FALSE,TRUE
NUYEN AT,NUYEN A,11,NA,FALSE,TRUE
NUYENS F,NUYENS F,1,NA,FALSE,TRUE
NUZZO A,NUZZO A,15,NA,FALSE,TRUE
NUZZO ANGELICA,NUZZO A,4,NA,FALSE,TRUE
NYAMNJOH F,NYAMNJOH F,1,NA,FALSE,TRUE
NYAMSI FRANKLIN,NYAMSI F,1,NA,FALSE,TRUE
NYANAPONIKA THERA,NYANAPONIKA T,1,NA,FALSE,TRUE
NYANATILOKA MAHATHERA,NYANATILOKA M,1,NA,FALSE,FALSE
NYATHI S,NYATHI S,1,NA,FALSE,TRUE
NYBERG G,NYBERG G,1,NA,FALSE,TRUE
NYE A,NYE A,2,NA,FALSE,TRUE
NYE ANDREA,NYE A,1,NA,FALSE,TRUE
NYE J,NYE J,1,NA,FALSE,FALSE
NYE M,NYE M,1,NA,FALSE,TRUE
NYE N F,NYE N,1,NA,FALSE,TRUE
NYGREN A,NYGREN A,3,NA,FALSE,TRUE
NYIRI JC,NYIRI J,1,NA,FALSE,TRUE
NYIRI K,NYIRI K,1,NA,FALSE,TRUE
NYOSHUL KHENPO R,NYOSHUL K,1,NA,FALSE,TRUE
NYQUIST POTTER N,NYQUIST P,1,NA,FALSE,TRUE
NYSSA GREGORY OF,NYSSA G,1,NA,FALSE,TRUE
NYU LANGONE MEDICAL CENTERNEW YORK UNIVERSITY SCHOOL OF MEDICINE,NYU L,1,NA,FALSE,FALSE
O'BRIEN JE,NA,1,NA,FALSE,TRUE
O'CALLAGHAN C,NA,21,NA,FALSE,TRUE
O'CONAILL D,NA,19,NA,FALSE,TRUE
O'CONNOR B,NA,9,NA,FALSE,TRUE
O'CONNOR JK,NA,31,NA,FALSE,TRUE
O'CONNOR P,NA,36,NA,FALSE,TRUE
O'CONNOR T,NA,7,NA,FALSE,TRUE
O'LEARY JS,NA,20,NA,FALSE,TRUE
O'MURCHADHA F,NA,26,NA,FALSE,TRUE
O'ROURKE J,NA,14,NA,FALSE,TRUE
O'SHEA JR,NA,33,NA,FALSE,TRUE
O'SULLIVAN B,NA,27,NA,FALSE,TRUE
O DONNEL J,O D,1,NA,FALSE,FALSE
O MURCHADHA FELIX,O M,2,NA,FALSE,TRUE
OAKESHOTT M,OAKESHOTT M,2,NA,FALSE,TRUE
OAKESHOTT MICHAEL,OAKESHOTT M,1,NA,FALSE,FALSE
OAKLANDER LN,OAKLANDER L,3,NA,FALSE,TRUE
OAKLEY A,OAKLEY A,2,NA,FALSE,TRUE
OAKLEY DA,OAKLEY D,1,NA,FALSE,TRUE
OAKLEY J,OAKLEY J,1,NA,FALSE,FALSE
OAKLEY JUSTIN,OAKLEY J,1,NA,FALSE,TRUE
OAKLEY ROSDOLSKY,OAKLEY R,1,NA,FALSE,FALSE
OAKLEY T,OAKLEY T,1,NA,FALSE,FALSE
OANCEA RI,OANCEA R,22,NA,FALSE,TRUE
OATES J C,OATES J,1,NA,FALSE,FALSE
OATES JC,OATES J,1,NA,FALSE,TRUE
OATLEY K,OATLEY K,2,NA,FALSE,TRUE
OBEN FREDA MARY,OBEN F,1,NA,FALSE,FALSE
OBERAUER K,OBERAUER K,1,NA,FALSE,TRUE
OBERDING A,OBERDING A,1,NA,FALSE,TRUE
OBERFELD D,OBERFELD D,1,NA,FALSE,FALSE
OBERG GK,OBERG G,1,NA,FALSE,TRUE
OBERHAMMER GERHARD,OBERHAMMER G,1,NA,FALSE,FALSE
OBERLANDER GE,OBERLANDER G,1,NA,FALSE,TRUE
OBERMAN HA,OBERMAN H,1,NA,FALSE,TRUE
OBERNDORFER R,OBERNDORFER R,1,NA,FALSE,FALSE
OBERT FM,OBERT F,1,NA,FALSE,TRUE
OBERT M,OBERT M,55,NA,FALSE,TRUE
OBERT MATHIAS,OBERT M,3,NA,FALSE,TRUE
OBERTI E,OBERTI E,1,NA,FALSE,FALSE
OBHI S,OBHI S,1,NA,FALSE,TRUE
OBIDINA Y S,OBIDINA Y,1,NA,FALSE,TRUE
OBIECHINA EMMANUEL,OBIECHINA E,1,NA,FALSE,TRUE
OBRAS DE MARTIN HEIDEGGER EN ALEMAN,OBRAS D,2,NA,FALSE,TRUE
OBRIAN J,OBRIAN J,1,NA,FALSE,TRUE
OBRIAN W,OBRIAN W,1,NA,FALSE,TRUE
OBRIEN D,OBRIEN D,1,NA,FALSE,TRUE
OBRIEN EDNA,OBRIEN E,1,NA,FALSE,TRUE
OBRIEN G,OBRIEN G,6,NA,FALSE,TRUE
OBRIEN JOHN A,OBRIEN J,1,NA,FALSE,TRUE
OBRIEN L,OBRIEN L,11,NA,FALSE,TRUE
OBRIEN LUCY,OBRIEN L,1,NA,FALSE,TRUE
OBRIEN W,OBRIEN W,2,NA,FALSE,TRUE
OBRIEN WENDY,OBRIEN W,1,NA,FALSE,TRUE
OBSIEGER B,OBSIEGER B,1,NA,FALSE,FALSE
OBYRNE ANNE,OBYRNE A,1,NA,FALSE,TRUE
OBYRNE BRENDAN,OBYRNE B,1,NA,FALSE,TRUE
OCALLAGHAN C,OCALLAGHAN C,17,NA,FALSE,TRUE
OCALLAGHAN CASEY,OCALLAGHAN C,1,NA,FALSE,TRUE
OCALLAGHAN J,OCALLAGHAN J,1,NA,FALSE,TRUE
OCALLAGHAN P,OCALLAGHAN P,1,NA,FALSE,FALSE
OCARROLL RE,OCARROLL R,1,NA,FALSE,TRUE
OCAY J,OCAY J,13,NA,FALSE,TRUE
OCAY JV,OCAY J,1,NA,FALSE,FALSE
OCCHIONERO M,OCCHIONERO M,4,NA,FALSE,TRUE
OCHOA B,OCHOA B,1,NA,FALSE,TRUE
OCHS E,OCHS E,1,NA,FALSE,TRUE
OCHS PETER,OCHS P,1,NA,FALSE,TRUE
OCHS R,OCHS R,1,NA,FALSE,TRUE
OCHSNER KN,OCHSNER K,2,NA,FALSE,TRUE
OCHWADT C,OCHWADT C,2,NA,FALSE,TRUE
OCHWADT CURD,OCHWADT C,4,NA,FALSE,TRUE
OCKANDER MK,OCKANDER M,1,NA,FALSE,FALSE
OCKHAM W,OCKHAM W,1,NA,FALSE,TRUE
OCONAILL D,OCONAILL D,2,NA,FALSE,TRUE
OCONNELL MARK,OCONNELL M,1,NA,FALSE,FALSE
OCONNELL ROBERT,OCONNELL R,1,NA,FALSE,TRUE
OCONNELL ROBERT J,OCONNELL R,1,NA,FALSE,TRUE
OCONNER T,OCONNER T,1,NA,FALSE,TRUE
OCONNOR B,OCONNOR B,4,NA,FALSE,TRUE
OCONNOR BRIAN,OCONNOR B,2,NA,FALSE,TRUE
OCONNOR D,OCONNOR D,2,NA,FALSE,TRUE
OCONNOR DJ,OCONNOR D,1,NA,FALSE,TRUE
OCONNOR F,OCONNOR F,1,NA,FALSE,TRUE
OCONNOR FLANNERY,OCONNOR F,1,NA,FALSE,FALSE
OCONNOR JK,OCONNOR J,1,NA,FALSE,TRUE
OCONNOR KP,OCONNOR K,1,NA,FALSE,TRUE
OCONNOR LE,OCONNOR L,1,NA,FALSE,TRUE
OCONNOR N,OCONNOR N,1,NA,FALSE,TRUE
OCONNOR NOREEN,OCONNOR N,1,NA,FALSE,TRUE
OCONNOR P,OCONNOR P,1,NA,FALSE,TRUE
OCONNOR R,OCONNOR R,7,NA,FALSE,TRUE
OCONNOR T,OCONNOR T,17,NA,FALSE,TRUE
OCONNOR TIMOTHY,OCONNOR T,1,NA,FALSE,TRUE
OCONNORS BRIAN,OCONNORS B,1,NA,FALSE,TRUE
OCONNORS ROBERT,OCONNORS R,1,NA,FALSE,FALSE
OCTAVIAN CHETAN,OCTAVIAN C,1,NA,FALSE,FALSE
ODALY G,ODALY G,1,NA,FALSE,TRUE
ODBEHR LS,ODBEHR L,1,NA,FALSE,TRUE
ODDIE G,ODDIE G,3,NA,FALSE,TRUE
ODDIE GRAHAM,ODDIE G,3,NA,FALSE,FALSE
ODEA J,ODEA J,2,NA,FALSE,TRUE
ODEBRECHT R,ODEBRECHT R,2,NA,FALSE,TRUE
ODGEN T H,ODGEN T,1,NA,FALSE,FALSE
ODIFREDDI P,ODIFREDDI P,1,NA,FALSE,FALSE
ODIN S,ODIN S,4,NA,FALSE,TRUE
ODLINGSMEE F,ODLINGSMEE F,2,NA,FALSE,TRUE
ODLINGSMEE FJ,ODLINGSMEE F,2,NA,FALSE,TRUE
ODLINGSMEE J,ODLINGSMEE J,2,NA,FALSE,TRUE
ODOHERTY B,ODOHERTY B,1,NA,FALSE,FALSE
ODONGONO,ODONGONO,1,NA,FALSE,TRUE
ODONNELL J,ODONNELL J,1,NA,FALSE,FALSE
ODONNELL J J,ODONNELL J,1,NA,FALSE,TRUE
ODONOGHUE ND,ODONOGHUE N,1,NA,FALSE,TRUE
ODOYEVSKY V,ODOYEVSKY V,1,NA,FALSE,TRUE
ODSTRCIL B,ODSTRCIL B,1,NA,FALSE,TRUE
ODUM EP,ODUM E,1,NA,FALSE,TRUE
ODWYER AM,ODWYER A,1,NA,FALSE,FALSE
ODWYER JM,ODWYER J,1,NA,FALSE,TRUE
OEHLER R,OEHLER R,1,NA,FALSE,TRUE
OEINGHANHOFF L,OEINGHANHOFF L,1,NA,FALSE,TRUE
OELE M,OELE M,1,NA,FALSE,FALSE
OELE MARJOLEIN,OELE M,1,NA,FALSE,TRUE
OERTER R,OERTER R,1,NA,FALSE,FALSE
OESTERLE,OESTERLE,1,NA,FALSE,FALSE
OESTERLE JA,OESTERLE J,1,NA,FALSE,TRUE
OESTERREICH M,OESTERREICH M,1,NA,FALSE,TRUE
OESTERREICH T K,OESTERREICH T,1,NA,FALSE,FALSE
OESTMANN JW,OESTMANN J,1,NA,FALSE,TRUE
OETINGER,OETINGER,1,NA,FALSE,TRUE
OETINGER FC,OETINGER F,1,NA,FALSE,TRUE
OETKE C,OETKE C,2,NA,FALSE,TRUE
OETKE CLAUS,OETKE C,1,NA,FALSE,TRUE
OF DAMASCUS JOHN,OF D,1,NA,TRUE,TRUE
OF MONTIERENDER ADSO,OF M,1,NA,FALSE,FALSE
OFFE C,OFFE C,1,NA,FALSE,FALSE
OFLAHERTY WD,OFLAHERTY W,1,NA,FALSE,TRUE
OFNER US,OFNER U,1,NA,FALSE,FALSE
OGABA T,OGABA T,1,NA,FALSE,TRUE
OGAWA T,OGAWA T,92,NA,FALSE,TRUE
OGAWA TADASHI,OGAWA T,5,NA,FALSE,TRUE
OGDEN CK,OGDEN C,1,NA,FALSE,FALSE
OGDEN LE,OGDEN L,1,NA,FALSE,TRUE
OGDEN P,OGDEN P,3,NA,FALSE,TRUE
OGDEN T,OGDEN T,1,NA,FALSE,FALSE
OGDEN T H,OGDEN T,1,NA,FALSE,TRUE
OGDEN TH,OGDEN T,1,NA,FALSE,TRUE
OGILVIE BERTRAND,OGILVIE B,1,NA,FALSE,TRUE
OGILVIE C,OGILVIE C,1,NA,FALSE,TRUE
OGILVY J,OGILVY J,1,NA,FALSE,TRUE
OGLOFF JRP,OGLOFF J,1,NA,FALSE,TRUE
OGMEN H,OGMEN H,1,NA,FALSE,TRUE
OGORMAN E,OGORMAN E,1,NA,FALSE,TRUE
OGORMAN EDMUNDO,OGORMAN E,3,NA,FALSE,TRUE
OGRADY JC,OGRADY J,1,NA,FALSE,TRUE
OGRODNIK BOGDAN,OGRODNIK B,1,NA,FALSE,TRUE
OGURTSOV AP,OGURTSOV A,1,NA,FALSE,TRUE
OHAN JL,OHAN J,1,NA,FALSE,TRUE
OHANLON GERARD F,OHANLON G,1,NA,FALSE,TRUE
OHARA FRANK,OHARA F,2,NA,FALSE,TRUE
OHASHI R,OHASHI R,3,NA,FALSE,TRUE
OHASHI RYOSUKE,OHASHI R,1,NA,FALSE,TRUE
OHAYON MM,OHAYON M,1,NA,FALSE,TRUE
OHEAR A,OHEAR A,1,NA,FALSE,TRUE
OHLSSON S,OHLSSON S,2,NA,FALSE,TRUE
OHMAN A,OHMAN A,2,NA,FALSE,TRUE
OHMAN M,OHMAN M,1,NA,FALSE,TRUE
OHNUKITIERNEY E,OHNUKITIERNEY E,1,NA,FALSE,TRUE
OINAM B,OINAM B,20,NA,FALSE,TRUE
OIZERMAN TI,OIZERMAN T,2,NA,FALSE,TRUE
OIZUMI M,OIZUMI M,3,NA,FALSE,TRUE
OJA T,OJA T,1,NA,FALSE,TRUE
OJEMANN GA,OJEMANN G,1,NA,FALSE,TRUE
OKADA M,OKADA M,1,NA,FALSE,TRUE
OKADE MANISH,OKADE M,2,NA,FALSE,TRUE
OKASHA S,OKASHA S,1,NA,FALSE,FALSE
OKEEFE DJ,OKEEFE D,1,NA,FALSE,TRUE
OKEEFE J,OKEEFE J,4,NA,FALSE,TRUE
